TRP: L, Date: 2022-10-07, Callsign: JW7EK, Grid locator: JQ78sf, Coord: (78.21, 15.5)
TRP: L, Date: 2022-10-07, Callsign: R0CM, Grid locator: PO84jt, Coord: (54.79, 136.75)
TRP: L, Date: 2022-10-04, Callsign: DG0RE, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: L, Date: 2022-10-04, Callsign: TK1YRC, Grid locator: JN41iw, Coord: (41.92, 8.67)
TRP: L, Date: 2022-10-01, Callsign: OX3AH, Grid locator: GP44aa, Coord: (64.0, -52.0)
TRP: L, Date: 2022-10-01, Callsign: N0GVK, Grid locator: EN00jc, Coord: (40.08, -99.25)
TRP: L, Date: 2022-10-01, Callsign: XE1MYO, Grid locator: EK09kl, Coord: (19.46, -99.17)
TRP: L, Date: 2022-09-29, Callsign: DH1MJ, Grid locator: JO31ta, Coord: (51.0, 7.58)
TRP: L, Date: 2022-09-25, Callsign: JA1VVS, Grid locator: PM95vq, Coord: (35.67, 139.75)
TRP: L, Date: 2022-09-24, Callsign: BG9HKP, Grid locator: OM16ud, Coord: (36.12, 103.67)
TRP: L, Date: 2022-09-24, Callsign: DF8VU, Grid locator: JO32ma, Coord: (52.0, 7.0)
TRP: L, Date: 2022-09-23, Callsign: IU1LCI, Grid locator: JN45aa, Coord: (45.0, 8.0)
TRP: L, Date: 2022-09-23, Callsign: EB2CDU, Grid locator: IN92ee, Coord: (42.17, -1.67)
TRP: L, Date: 2022-09-23, Callsign: EA8DGA, Grid locator: IL18ul, Coord: (28.46, -16.33)
TRP: L, Date: 2022-09-22, Callsign: DO5HMK, Grid locator: JO62rm, Coord: (52.5, 13.42)
TRP: L, Date: 2022-09-22, Callsign: PD1B, Grid locator: JO32gq, Coord: (52.67, 6.5)
TRP: L, Date: 2022-09-21, Callsign: IK3XJU, Grid locator: JN61gv, Coord: (41.88, 12.5)
TRP: L, Date: 2022-09-20, Callsign: BH8SBY, Grid locator: OL15ib, Coord: (25.04, 102.67)
TRP: L, Date: 2022-09-19, Callsign: GQ1KOT, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-09-17, Callsign: GQ1AAK, Grid locator: IO91wm, Coord: (51.5, -0.17)
TRP: L, Date: 2022-09-14, Callsign: EA3EA, Grid locator: JN01um, Coord: (41.5, 1.67)
TRP: L, Date: 2022-09-11, Callsign: 9M6NA, Grid locator: OJ04xf, Coord: (4.21, 101.92)
TRP: L, Date: 2022-09-09, Callsign: DL2GRC, Grid locator: JN48ko, Coord: (48.58, 8.83)
TRP: L, Date: 2022-09-09, Callsign: SP9TT, Grid locator: JO90xb, Coord: (50.04, 19.92)
TRP: L, Date: 2022-09-08, Callsign: C31PP, Grid locator: JN02sm, Coord: (42.5, 1.5)
TRP: L, Date: 2022-09-07, Callsign: DG7RO, Grid locator: JN58rg, Coord: (48.25, 11.42)
TRP: L, Date: 2022-09-04, Callsign: LY5VP, Grid locator: KO24oj, Coord: (54.38, 25.17)
TRP: L, Date: 2022-09-04, Callsign: IW2GWC, Grid locator: JN45hs, Coord: (45.75, 8.58)
TRP: L, Date: 2022-09-02, Callsign: ON7CR, Grid locator: JO20du, Coord: (50.83, 4.25)
TRP: L, Date: 2022-09-01, Callsign: YS2CBV, Grid locator: EK53fx, Coord: (13.96, -89.58)
